"","Ch1","Ch2","Ch3","Ch4"
"2886",0.2275,0.3385,0.208,0.226
"2887",0.1955,0.313,0.2145,0.277
"2888",0.2675,0.265,0.2645,0.203
"2889",0.22,0.2975,0.1715,0.311
"2890",0.183,0.201,0.1915,0.4245
"2891",0.1735,0.1775,0.33,0.319
"2892",0.308,0.1975,0.1755,0.319
"2893",0.2005,0.222,0.19,0.3875
"2894",0.186,0.175,0.219,0.42
"2895",0.1875,0.1925,0.3515,0.2685
"2896",0.1705,0.23,0.2105,0.389
"2897",0.3285,0.17,0.221,0.2805
"2898",0.2085,0.25,0.221,0.3205
"2899",0.1895,0.353,0.1355,0.322
"2900",0.194,0.1965,0.25,0.3595
"2901",0.1905,0.253,0.1755,0.381
"2902",0.181,0.1885,0.2235,0.407
"2903",0.1865,0.2165,0.2005,0.3965
"2904",0.1975,0.181,0.2535,0.368
"2905",0.2055,0.299,0.168,0.3275
"2906",0.2585,0.261,0.154,0.3265
"2907",0.2755,0.1545,0.2915,0.2785
"2908",0.456,0.163,0.169,0.212
"2909",0.295,0.3365,0.1515,0.217
"2910",0.1305,0.369,0.153,0.3475
"2911",0.3545,0.165,0.1645,0.316
"2912",0.154,0.209,0.434,0.203
"2913",0.14,0.2405,0.349,0.2705
"2914",0.195,0.1865,0.1905,0.428
"2915",0.3835,0.1545,0.173,0.289
"2916",0.3605,0.147,0.1405,0.352
"2917",0.202,0.1515,0.206,0.4405
"2918",0.203,0.449,0.136,0.212
"2919",0.161,0.189,0.1835,0.4665
"2920",0.167,0.18,0.2035,0.4495
"2921",0.304,0.25,0.1215,0.3245
"2922",0.3405,0.236,0.198,0.2255
"2923",0.152,0.264,0.1605,0.4235
"2924",0.1645,0.3495,0.1575,0.3285
"2925",0.218,0.1825,0.203,0.3965
"2926",0.1885,0.178,0.2165,0.417
"2927",0.348,0.203,0.224,0.225
"2928",0.246,0.202,0.2625,0.2895
"2929",0.349,0.2485,0.216,0.1865
"2930",0.2035,0.349,0.2175,0.23
"2931",0.208,0.2765,0.2965,0.219
"2932",0.2755,0.298,0.176,0.2505
"2933",0.2125,0.307,0.211,0.2695
"2934",0.251,0.234,0.3855,0.1295
"2935",0.273,0.2225,0.3215,0.183
"2936",0.414,0.226,0.2075,0.1525
"2937",0.25,0.359,0.171,0.22
"2938",0.2285,0.3715,0.1775,0.2225
"2939",0.2215,0.289,0.2565,0.233
"2940",0.2695,0.399,0.1565,0.175
"2941",0.341,0.218,0.219,0.222
"2942",0.171,0.397,0.211,0.221
"2943",0.239,0.3515,0.1715,0.238
"2944",0.286,0.2705,0.2155,0.228
"2945",0.2385,0.2725,0.2845,0.2045
"2946",0.327,0.1945,0.156,0.3225
"2947",0.165,0.3285,0.2225,0.284
"2948",0.2455,0.2585,0.168,0.328
"2949",0.154,0.1335,0.3995,0.313
"2950",0.2275,0.3635,0.1715,0.2375
"2951",0.1445,0.3525,0.312,0.191
"2952",0.2225,0.2945,0.1985,0.2845
"2953",0.2385,0.195,0.272,0.2945
"2954",0.271,0.252,0.2225,0.2545
"2955",0.168,0.38,0.159,0.293
"2956",0.1645,0.3275,0.1805,0.3275
"2957",0.2375,0.202,0.291,0.2695
"2958",0.137,0.475,0.179,0.209
"2959",0.2315,0.2145,0.1965,0.3575
"2960",0.1325,0.345,0.354,0.1685
"2961",0.21,0.469,0.1275,0.1935
"2962",0.3845,0.2375,0.159,0.219
"2963",0.2445,0.2075,0.228,0.32
"2964",0.217,0.2075,0.388,0.1875
"2965",0.2035,0.1735,0.265,0.358
"2966",0.434,0.188,0.1205,0.2575
"2967",0.14,0.3445,0.1715,0.344
"2968",0.161,0.378,0.1865,0.2745
"2969",0.1455,0.353,0.2625,0.239
"2970",0.205,0.1495,0.383,0.2625
"2971",0.1675,0.171,0.3485,0.313
"2972",0.341,0.181,0.154,0.324
"2973",0.2525,0.248,0.1545,0.345
"2974",0.2675,0.2135,0.205,0.314
"2975",0.37,0.148,0.22,0.262
"2976",0.141,0.2425,0.3685,0.248
"2977",0.3435,0.2235,0.2035,0.2295
"2978",0.2415,0.25,0.1895,0.319
"2979",0.1415,0.183,0.4015,0.274
"2980",0.256,0.391,0.132,0.221
"2981",0.2155,0.3005,0.237,0.247
"2982",0.1475,0.2845,0.326,0.242
"2983",0.1795,0.186,0.2245,0.41
"2984",0.2475,0.265,0.2035,0.284
"2985",0.262,0.216,0.218,0.304
"2986",0.3045,0.2985,0.185,0.212
"2987",0.1835,0.3235,0.2785,0.2145
"2988",0.203,0.195,0.351,0.251
"2989",0.1925,0.2965,0.264,0.247
"2990",0.235,0.194,0.391,0.18
"2991",0.242,0.2705,0.275,0.2125
"2992",0.1465,0.2795,0.396,0.178
"2993",0.2195,0.226,0.2765,0.278
"2994",0.286,0.1795,0.334,0.2005
"2995",0.331,0.179,0.2465,0.2435
"2996",0.345,0.1915,0.1925,0.271
"2997",0.197,0.3245,0.2035,0.275
"2998",0.2,0.2,0.407,0.193
"2999",0.264,0.182,0.321,0.233
"3000",0.233,0.219,0.2275,0.3205
"3001",0.1795,0.344,0.309,0.1675
"3002",0.176,0.363,0.225,0.236
"3003",0.259,0.3065,0.127,0.3075
"3004",0.151,0.331,0.168,0.35
"3005",0.2065,0.321,0.17,0.3025
"3006",0.174,0.3105,0.198,0.3175
"3007",0.215,0.167,0.239,0.379
"3008",0.1685,0.163,0.2735,0.395
"3009",0.199,0.23,0.209,0.362
"3010",0.141,0.3865,0.2635,0.209
"3011",0.2145,0.2035,0.181,0.401
"3012",0.262,0.2845,0.121,0.3325
"3013",0.182,0.3425,0.18,0.2955
"3014",0.251,0.243,0.156,0.35
"3015",0.242,0.381,0.1495,0.2275
"3016",0.2615,0.151,0.212,0.3755
"3017",0.191,0.215,0.24,0.354
"3018",0.208,0.2,0.274,0.318
"3019",0.304,0.203,0.241,0.252
"3020",0.2655,0.155,0.2455,0.334
"3021",0.418,0.1685,0.1535,0.26
"3022",0.249,0.248,0.216,0.287
"3023",0.1395,0.2715,0.273,0.316
"3024",0.277,0.1485,0.2595,0.315
"3025",0.345,0.203,0.146,0.306
"3026",0.1785,0.1695,0.205,0.447
"3027",0.2415,0.2365,0.165,0.357
"3028",0.2425,0.152,0.21,0.3955
"3029",0.1955,0.1965,0.168,0.44
"3030",0.2795,0.267,0.1515,0.302
"3031",0.1705,0.2015,0.1915,0.4365
"3032",0.2165,0.161,0.227,0.3955
"3033",0.3285,0.1615,0.2235,0.2865
"3034",0.2075,0.1675,0.278,0.347
"3035",0.319,0.167,0.189,0.325
"3036",0.1515,0.1645,0.388,0.296
"3037",0.1675,0.245,0.2025,0.385
"3038",0.2875,0.1625,0.1905,0.3595
"3039",0.182,0.3365,0.18,0.3015
"3040",0.1835,0.233,0.2175,0.366
"3041",0.237,0.3615,0.2405,0.161
"3042",0.2025,0.257,0.244,0.2965
"3043",0.3485,0.1925,0.2105,0.2485
"3044",0.4255,0.193,0.171,0.2105
"3045",0.32,0.2215,0.219,0.2395
"3046",0.2675,0.2695,0.242,0.221
"3047",0.2795,0.238,0.2045,0.278
"3048",0.2495,0.333,0.1695,0.248
"3049",0.3165,0.1885,0.2245,0.2705
"3050",0.2805,0.264,0.271,0.1845
"3051",0.1855,0.342,0.228,0.2445
"3052",0.2115,0.362,0.193,0.2335
"3053",0.371,0.1875,0.199,0.2425
"3054",0.193,0.421,0.1795,0.2065
"3055",0.2375,0.22,0.353,0.1895
"3056",0.2575,0.2585,0.2365,0.2475
"3057",0.2305,0.212,0.2355,0.322
"3058",0.21,0.3705,0.196,0.2235
"3059",0.1795,0.2065,0.3425,0.2715
"3060",0.2435,0.203,0.1925,0.361
"3061",0.206,0.306,0.2005,0.2875
"3062",0.1805,0.2345,0.3455,0.2395
"3063",0.2035,0.1605,0.395,0.241
"3064",0.234,0.2405,0.2355,0.29
"3065",0.217,0.299,0.1865,0.2975
"3066",0.197,0.2085,0.204,0.3905
"3067",0.2545,0.325,0.148,0.2725
"3068",0.232,0.2305,0.1975,0.34
"3069",0.2655,0.243,0.268,0.2235
"3070",0.1645,0.236,0.301,0.2985
"3071",0.219,0.306,0.2195,0.2555
"3072",0.2045,0.232,0.1875,0.376
"3073",0.1845,0.3525,0.1615,0.3015
"3074",0.1875,0.292,0.2655,0.255
"3075",0.189,0.309,0.1825,0.3195
"3076",0.144,0.236,0.308,0.312
"3077",0.159,0.3045,0.2995,0.237
"3078",0.2475,0.197,0.3025,0.253
"3079",0.275,0.203,0.18,0.342
"3080",0.29,0.234,0.1715,0.3045
"3081",0.1715,0.27,0.2205,0.338
"3082",0.2275,0.182,0.223,0.3675
"3083",0.1265,0.3675,0.1705,0.3355
"3084",0.111,0.1815,0.413,0.2945
"3085",0.379,0.173,0.219,0.229
"3086",0.163,0.2,0.218,0.419
"3087",0.1435,0.3135,0.229,0.314
"3088",0.145,0.257,0.1705,0.4275
"3089",0.228,0.198,0.186,0.388
"3090",0.155,0.259,0.184,0.402
"3091",0.1065,0.199,0.2675,0.427
"3092",0.1625,0.2455,0.26,0.332
"3093",0.29,0.2195,0.176,0.3145
"3094",0.2385,0.1765,0.1845,0.4005
"3095",0.1655,0.3065,0.114,0.414
"3096",0.1385,0.4145,0.1095,0.3375
"3097",0.16,0.185,0.17,0.485
"3098",0.194,0.213,0.198,0.395
"3099",0.203,0.16,0.4145,0.2225
"3100",0.1685,0.335,0.263,0.2335
"3101",0.234,0.22,0.3405,0.2055
"3102",0.183,0.3855,0.1905,0.241
"3103",0.165,0.38,0.2035,0.2515
"3104",0.1785,0.3925,0.1975,0.2315
"3105",0.4205,0.1455,0.2065,0.2275
"3106",0.3115,0.2245,0.2115,0.2525
"3107",0.1745,0.2405,0.3665,0.2185
"3108",0.356,0.1675,0.176,0.3005
"3109",0.224,0.21,0.2485,0.3175
"3110",0.16,0.279,0.358,0.203
"3111",0.142,0.196,0.397,0.265
"3112",0.2085,0.244,0.2145,0.333
"3113",0.2095,0.2845,0.1875,0.3185
"3114",0.1725,0.395,0.163,0.2695
"3115",0.1865,0.3265,0.2755,0.2115
"3116",0.165,0.2635,0.231,0.3405
"3117",0.252,0.283,0.1775,0.2875
"3118",0.1785,0.189,0.388,0.2445
"3119",0.3935,0.163,0.1505,0.293
"3120",0.142,0.3865,0.1875,0.284
"3121",0.1275,0.284,0.245,0.3435
"3122",0.3175,0.1585,0.164,0.36
"3123",0.1535,0.1825,0.2815,0.3825
"3124",0.338,0.161,0.197,0.304
"3125",0.143,0.2035,0.2925,0.361
"3126",0.165,0.1895,0.3185,0.327
"3127",0.15,0.3085,0.1675,0.374
"3128",0.153,0.287,0.1585,0.4015
"3129",0.262,0.126,0.3415,0.2705
"3130",0.253,0.1475,0.2025,0.397
"3131",0.328,0.197,0.192,0.283
"3132",0.274,0.2785,0.1785,0.269
"3133",0.1435,0.404,0.1595,0.293
"3134",0.263,0.1575,0.3125,0.267
"3135",0.14,0.1605,0.332,0.3675
"3136",0.353,0.235,0.1865,0.2255
"3137",0.231,0.1865,0.2825,0.3
"3138",0.191,0.276,0.2985,0.2345
"3139",0.233,0.3155,0.1985,0.253
"3140",0.275,0.3695,0.1935,0.162
"3141",0.154,0.2835,0.3965,0.166
"3142",0.2015,0.269,0.236,0.2935
"3143",0.315,0.2625,0.2505,0.172
"3144",0.164,0.2735,0.2895,0.273
"3145",0.3435,0.222,0.277,0.1575
"3146",0.2345,0.221,0.3335,0.211
"3147",0.163,0.3475,0.297,0.1925
"3148",0.258,0.336,0.201,0.205
"3149",0.1695,0.393,0.193,0.2445
"3150",0.2755,0.209,0.2165,0.299
"3151",0.2395,0.214,0.2985,0.248
"3152",0.266,0.421,0.182,0.131
"3153",0.201,0.205,0.3245,0.2695
"3154",0.1945,0.2025,0.418,0.185
"3155",0.1305,0.172,0.1055,0.592
"3156",0.3955,0.1765,0.1255,0.3025
"3157",0.1145,0.518,0.1235,0.244
"3158",0.421,0.128,0.1325,0.3185
"3159",0.134,0.1505,0.1135,0.602
"3160",0.423,0.267,0.1015,0.2085
"3161",0.1655,0.1605,0.115,0.559
"3162",0.17,0.116,0.1245,0.5895
"3163",0.1375,0.194,0.113,0.5555
"3164",0.167,0.1515,0.109,0.5725
"3165",0.4025,0.1185,0.1355,0.3435
"3166",0.1635,0.2305,0.103,0.503
"3167",0.316,0.2335,0.099,0.3515
"3168",0.1175,0.14,0.199,0.5435
"3169",0.1335,0.166,0.124,0.5765
"3170",0.1535,0.135,0.1205,0.591
"3171",0.113,0.128,0.1585,0.6005
"3172",0.137,0.412,0.1765,0.2745
"3173",0.114,0.1375,0.137,0.6115
"3174",0.2485,0.3435,0.225,0.183
"3175",0.2905,0.2685,0.1865,0.2545
"3176",0.2265,0.181,0.3535,0.239
"3177",0.209,0.2015,0.2715,0.318
"3178",0.2275,0.3345,0.2625,0.1755
"3179",0.178,0.271,0.329,0.222
"3180",0.174,0.3365,0.191,0.2985
"3181",0.225,0.1985,0.235,0.3415
"3182",0.233,0.224,0.196,0.347
"3183",0.2925,0.1865,0.2115,0.3095
"3184",0.372,0.173,0.2005,0.2545
"3185",0.3185,0.1795,0.206,0.296
"3186",0.1705,0.2525,0.284,0.293
"3187",0.3535,0.202,0.1845,0.26
"3188",0.278,0.18,0.3,0.242
"3189",0.2045,0.2065,0.2925,0.2965
"3190",0.192,0.333,0.207,0.268
"3191",0.255,0.2625,0.194,0.2885
"3192",0.1715,0.343,0.226,0.2595
"3193",0.382,0.251,0.127,0.24
"3194",0.2615,0.44,0.1315,0.167
"3195",0.293,0.16,0.3655,0.1815
"3196",0.206,0.44,0.17,0.184
"3197",0.1515,0.1755,0.317,0.356
"3198",0.169,0.316,0.1705,0.3445
"3199",0.16,0.4585,0.1905,0.191
"3200",0.228,0.3295,0.2645,0.178
"3201",0.4385,0.188,0.1435,0.23
"3202",0.195,0.1855,0.22,0.3995
"3203",0.152,0.4465,0.157,0.2445
"3204",0.228,0.457,0.149,0.166
"3205",0.1645,0.4825,0.1675,0.1855
"3206",0.1335,0.424,0.226,0.2165
"3207",0.1585,0.4265,0.144,0.271
"3208",0.1695,0.444,0.1685,0.218
"3209",0.136,0.339,0.2135,0.3115
"3210",0.1795,0.1985,0.207,0.415
"3211",0.277,0.176,0.157,0.39
"3212",0.324,0.151,0.1385,0.3865
"3213",0.16,0.448,0.1755,0.2165
"3214",0.2805,0.121,0.2275,0.371
"3215",0.1585,0.2685,0.1215,0.4515
"3216",0.1695,0.1385,0.453,0.239
"3217",0.433,0.1685,0.122,0.2765
"3218",0.19,0.261,0.136,0.413
"3219",0.45,0.1805,0.1105,0.259
"3220",0.17,0.1635,0.2015,0.465
"3221",0.149,0.1555,0.2795,0.416
"3222",0.1545,0.205,0.414,0.2265
"3223",0.313,0.128,0.1985,0.3605
"3224",0.3665,0.1285,0.236,0.269
"3225",0.1295,0.528,0.123,0.2195
"3226",0.242,0.156,0.1875,0.4145
"3227",0.2415,0.1155,0.29,0.353
"3228",0.1955,0.26,0.132,0.4125
"3229",0.201,0.194,0.212,0.393
"3230",0.1535,0.267,0.146,0.4335
"3231",0.3535,0.199,0.1595,0.288
"3232",0.175,0.238,0.2485,0.3385
"3233",0.2315,0.2935,0.2795,0.1955
"3234",0.2025,0.3235,0.266,0.208
"3235",0.1405,0.1685,0.403,0.288
"3236",0.3265,0.212,0.144,0.3175
"3237",0.191,0.169,0.403,0.237
"3238",0.3445,0.176,0.189,0.2905
"3239",0.1805,0.2405,0.2815,0.2975
"3240",0.1735,0.3995,0.1615,0.2655
"3241",0.3455,0.19,0.155,0.3095
"3242",0.206,0.2475,0.3745,0.172
"3243",0.2865,0.175,0.2965,0.242
"3244",0.314,0.3425,0.147,0.1965
"3245",0.279,0.2215,0.177,0.3225
"3246",0.177,0.162,0.3765,0.2845
"3247",0.244,0.172,0.2875,0.2965
"3248",0.1765,0.378,0.186,0.2595
"3249",0.2485,0.2595,0.1595,0.3325
"3250",0.235,0.2665,0.308,0.1905
"3251",0.2265,0.2425,0.2365,0.2945
"3252",0.2125,0.2885,0.1955,0.3035
"3253",0.206,0.2825,0.199,0.3125
"3254",0.1935,0.3035,0.2265,0.2765
"3255",0.1675,0.241,0.362,0.2295
"3256",0.1835,0.2845,0.343,0.189
"3257",0.341,0.272,0.2055,0.1815
"3258",0.3655,0.2245,0.1745,0.2355
"3259",0.2205,0.22,0.22,0.3395
"3260",0.2315,0.335,0.1875,0.246
"3261",0.155,0.307,0.308,0.23
"3262",0.223,0.241,0.2315,0.3045
"3263",0.3475,0.2085,0.2245,0.2195
"3264",0.209,0.246,0.2685,0.2765
"3265",0.336,0.265,0.1745,0.2245
"3266",0.259,0.258,0.183,0.3
"3267",0.273,0.212,0.241,0.274
"3268",0.255,0.3265,0.17,0.2485
"3269",0.1475,0.364,0.1475,0.341
"3270",0.1695,0.314,0.2505,0.266
"3271",0.188,0.2065,0.27,0.3355
"3272",0.2565,0.1435,0.2715,0.3285
"3273",0.4465,0.162,0.128,0.2635
"3274",0.1945,0.2945,0.169,0.342
"3275",0.186,0.314,0.128,0.372
"3276",0.151,0.1675,0.429,0.2525
"3277",0.315,0.1795,0.157,0.3485
"3278",0.167,0.2085,0.4305,0.194
"3279",0.1535,0.2205,0.207,0.419
"3280",0.2235,0.2545,0.191,0.331
"3281",0.2675,0.13,0.3755,0.227
"3282",0.181,0.187,0.179,0.453
"3283",0.161,0.1815,0.4385,0.219
"3284",0.239,0.2255,0.167,0.3685
"3285",0.1365,0.3665,0.1485,0.3485
"3286",0.1625,0.358,0.186,0.2935
"3287",0.276,0.169,0.3405,0.2145
"3288",0.3495,0.2435,0.1875,0.2195
"3289",0.1635,0.297,0.3465,0.193
"3290",0.196,0.175,0.3285,0.3005
"3291",0.236,0.1945,0.2265,0.343
"3292",0.2305,0.2915,0.248,0.23
"3293",0.1895,0.1825,0.364,0.264
"3294",0.1675,0.3705,0.204,0.258
"3295",0.264,0.1765,0.3365,0.223
"3296",0.2695,0.259,0.169,0.3025
"3297",0.211,0.272,0.3255,0.1915
"3298",0.343,0.1855,0.2345,0.237
"3299",0.214,0.393,0.1595,0.2335
"3300",0.3305,0.1735,0.2815,0.2145
"3301",0.303,0.2745,0.222,0.2005
"3302",0.361,0.1905,0.2165,0.232
"3303",0.3205,0.1945,0.242,0.243
"3304",0.2345,0.368,0.163,0.2345
"3305",0.16,0.2045,0.3465,0.289
"3306",0.395,0.197,0.1765,0.2315
"3307",0.1855,0.181,0.411,0.2225
"3308",0.2455,0.283,0.1945,0.277
"3309",0.2135,0.2045,0.3885,0.1935
"3310",0.2335,0.24,0.207,0.3195
"3311",0.163,0.282,0.36,0.195
"3312",0.2155,0.3555,0.2005,0.2285
"3313",0.1845,0.2025,0.3435,0.2695
"3314",0.25,0.2635,0.254,0.2325
"3315",0.161,0.4645,0.191,0.1835
"3316",0.266,0.182,0.262,0.29
"3317",0.174,0.2975,0.364,0.1645
"3318",0.29,0.3615,0.1665,0.182
"3319",0.167,0.3145,0.3255,0.193
"3320",0.238,0.22,0.263,0.279
"3321",0.254,0.2375,0.248,0.2605
"3322",0.1525,0.2945,0.391,0.162
"3323",0.2715,0.2775,0.166,0.285
"3324",0.2585,0.19,0.296,0.2555
"3325",0.2215,0.218,0.3385,0.222
"3326",0.294,0.197,0.191,0.318
"3327",0.143,0.183,0.387,0.287
"3328",0.2875,0.377,0.1245,0.211
"3329",0.2855,0.18,0.3065,0.228
"3330",0.173,0.2155,0.3315,0.28
"3331",0.1775,0.3755,0.1925,0.2545
"3332",0.2735,0.215,0.158,0.3535
"3333",0.182,0.3525,0.207,0.2585
"3334",0.1845,0.3315,0.2195,0.2645
"3335",0.352,0.2055,0.193,0.2495
"3336",0.1875,0.238,0.22,0.3545
"3337",0.183,0.22,0.258,0.339
"3338",0.255,0.3235,0.199,0.2225
"3339",0.2035,0.3355,0.165,0.296
"3340",0.1855,0.2775,0.1795,0.3575
"3341",0.189,0.2575,0.2,0.3535
"3342",0.354,0.202,0.181,0.263
"3343",0.178,0.3325,0.259,0.2305
"3344",0.2865,0.1925,0.27,0.251
"3345",0.285,0.194,0.181,0.34
"3346",0.141,0.278,0.259,0.322
"3347",0.166,0.251,0.195,0.388
"3348",0.374,0.193,0.2425,0.1905
"3349",0.1995,0.385,0.202,0.2135
"3350",0.413,0.19,0.1775,0.2195
"3351",0.176,0.3535,0.2085,0.262
"3352",0.377,0.196,0.1875,0.2395
"3353",0.2115,0.1985,0.361,0.229
"3354",0.309,0.2105,0.267,0.2135
"3355",0.274,0.1905,0.22,0.3155
"3356",0.226,0.2035,0.193,0.3775
"3357",0.3345,0.1735,0.1965,0.2955
"3358",0.1665,0.196,0.4155,0.222
"3359",0.1625,0.4,0.243,0.1945
"3360",0.187,0.197,0.1815,0.4345
"3361",0.181,0.1985,0.379,0.2415
"3362",0.1955,0.208,0.2395,0.357
"3363",0.1745,0.204,0.343,0.2785
"3364",0.16,0.214,0.3775,0.2485
"3365",0.194,0.358,0.1645,0.2835
"3366",0.196,0.2315,0.236,0.3365
"3367",0.155,0.311,0.2515,0.2825
"3368",0.204,0.2965,0.16,0.3395
"3369",0.135,0.1925,0.401,0.2715
"3370",0.1545,0.36,0.1705,0.315
"3371",0.175,0.3475,0.201,0.2765
"3372",0.2105,0.263,0.204,0.3225
"3373",0.2585,0.2835,0.178,0.28
"3374",0.1555,0.2105,0.4045,0.2295
"3375",0.161,0.3805,0.1715,0.287
"3376",0.1615,0.3265,0.202,0.31
"3377",0.3205,0.2885,0.1525,0.2385
"3378",0.1645,0.231,0.2755,0.329
"3379",0.2235,0.3985,0.2145,0.1635
"3380",0.1795,0.3045,0.18,0.336
"3381",0.1655,0.378,0.276,0.1805
"3382",0.1775,0.318,0.191,0.3135
"3383",0.1385,0.192,0.4475,0.222
"3384",0.232,0.2775,0.3015,0.189
"3385",0.255,0.2315,0.19,0.3235
"3386",0.3625,0.2325,0.176,0.229
"3387",0.198,0.1745,0.414,0.2135
"3388",0.139,0.285,0.3495,0.2265
"3389",0.239,0.341,0.1725,0.2475
"3390",0.3375,0.183,0.167,0.3125
"3391",0.156,0.415,0.232,0.197
"3392",0.132,0.243,0.415,0.21
"3393",0.2015,0.1885,0.1985,0.4115
"3394",0.195,0.199,0.1935,0.4125
"3395",0.1925,0.2605,0.1785,0.3685
"3396",0.3885,0.2025,0.147,0.262
"3397",0.211,0.25,0.193,0.346
"3398",0.1745,0.1765,0.31,0.339
"3399",0.1605,0.354,0.1565,0.329
"3400",0.369,0.2185,0.237,0.1755
"3401",0.303,0.172,0.1795,0.3455
"3402",0.1625,0.252,0.146,0.4395
"3403",0.1595,0.181,0.22,0.4395
"3404",0.136,0.1745,0.2655,0.424
"3405",0.283,0.1845,0.1325,0.4
"3406",0.1495,0.296,0.16,0.3945
"3407",0.152,0.1635,0.2,0.4845
"3408",0.1725,0.2005,0.1715,0.4555
"3409",0.258,0.1905,0.1415,0.41
"3410",0.2115,0.3085,0.1105,0.3695
"3411",0.1375,0.2135,0.246,0.403
"3412",0.2525,0.3475,0.133,0.267
"3413",0.183,0.311,0.293,0.213
"3414",0.1695,0.1565,0.2215,0.4525
"3415",0.1205,0.297,0.168,0.4145
"3416",0.2315,0.158,0.162,0.4485
"3417",0.2675,0.3085,0.099,0.325
"3418",0.1645,0.16,0.273,0.4025
"3419",0.1465,0.2645,0.141,0.448
"3420",0.137,0.512,0.1155,0.2355
"3421",0.3795,0.1645,0.1705,0.2855
"3422",0.186,0.2125,0.2445,0.357
"3423",0.3845,0.147,0.204,0.2645
"3424",0.378,0.203,0.1695,0.2495
"3425",0.2755,0.2455,0.1735,0.3055
"3426",0.3095,0.2135,0.171,0.306
"3427",0.192,0.3195,0.2485,0.24
"3428",0.1945,0.234,0.2575,0.314
"3429",0.1885,0.347,0.241,0.2235
"3430",0.314,0.1775,0.194,0.3145
"3431",0.206,0.2315,0.2155,0.347
"3432",0.357,0.1625,0.204,0.2765
"3433",0.172,0.242,0.246,0.34
"3434",0.194,0.381,0.153,0.272
"3435",0.1815,0.35,0.165,0.3035
"3436",0.19,0.4645,0.147,0.1985
"3437",0.2225,0.3405,0.1525,0.2845
"3438",0.1865,0.35,0.2385,0.225
"3439",0.3885,0.1615,0.188,0.262
"3440",0.1865,0.2655,0.204,0.344
"3441",0.169,0.394,0.1495,0.2875
"3442",0.15,0.226,0.4085,0.2155
"3443",0.162,0.232,0.2405,0.3655
"3444",0.2805,0.169,0.2375,0.313
"3445",0.193,0.27,0.2075,0.3295
"3446",0.154,0.328,0.1795,0.3385
"3447",0.313,0.1775,0.1565,0.353
"3448",0.2225,0.2015,0.2365,0.3395
"3449",0.1695,0.3155,0.151,0.364
"3450",0.1255,0.319,0.4115,0.144
"3451",0.1455,0.291,0.2705,0.293
"3452",0.3055,0.2145,0.1605,0.3195
"3453",0.2445,0.226,0.233,0.2965
"3454",0.2505,0.195,0.201,0.3535
"3455",0.1445,0.392,0.215,0.2485
"3456",0.4075,0.153,0.219,0.2205
"3457",0.1995,0.3975,0.2375,0.1655
"3458",0.2085,0.347,0.1465,0.298
"3459",0.1195,0.373,0.1295,0.378
"3460",0.3995,0.2005,0.1185,0.2815
"3461",0.153,0.153,0.146,0.548
"3462",0.167,0.174,0.318,0.341
"3463",0.193,0.158,0.154,0.495
"3464",0.1875,0.1365,0.1425,0.5335
"3465",0.157,0.1525,0.355,0.3355
"3466",0.206,0.402,0.103,0.289
"3467",0.167,0.1685,0.169,0.4955
"3468",0.175,0.1245,0.1845,0.516
"3469",0.2005,0.376,0.1155,0.308
"3470",0.179,0.1885,0.124,0.5085
"3471",0.1655,0.2215,0.1445,0.4685
"3472",0.3735,0.228,0.1195,0.279
"3473",0.374,0.152,0.142,0.332
"3474",0.135,0.317,0.2025,0.3455
"3475",0.213,0.147,0.16,0.48
"3476",0.2425,0.1325,0.218,0.407
"3477",0.371,0.148,0.1155,0.3655
"3478",0.279,0.204,0.2165,0.3005
"3479",0.181,0.385,0.221,0.213
"3480",0.2795,0.1725,0.2785,0.2695
"3481",0.1845,0.3015,0.1765,0.3375
"3482",0.1885,0.1775,0.41,0.224
"3483",0.4345,0.2085,0.126,0.231
"3484",0.215,0.278,0.1945,0.3125
"3485",0.3585,0.259,0.155,0.2275
"3486",0.2255,0.2045,0.204,0.366
"3487",0.1855,0.2165,0.245,0.353
"3488",0.1905,0.238,0.3665,0.205
"3489",0.3385,0.1485,0.227,0.286
"3490",0.325,0.1715,0.2625,0.241
"3491",0.1725,0.4545,0.177,0.196
"3492",0.213,0.245,0.209,0.333
"3493",0.238,0.1645,0.341,0.2565
"3494",0.214,0.283,0.1635,0.3395
"3495",0.22,0.2385,0.2035,0.338
"3496",0.1755,0.3,0.176,0.3485
"3497",0.2055,0.205,0.2535,0.336
"3498",0.1175,0.3255,0.328,0.229
"3499",0.202,0.2865,0.203,0.3085
"3500",0.1535,0.421,0.189,0.2365
"3501",0.215,0.164,0.3845,0.2365
"3502",0.2925,0.172,0.2345,0.301
"3503",0.2395,0.231,0.3025,0.227
"3504",0.192,0.405,0.13,0.273
"3505",0.173,0.395,0.1565,0.2755
"3506",0.316,0.23,0.1675,0.2865
"3507",0.121,0.346,0.2575,0.2755
"3508",0.191,0.243,0.1945,0.3715
"3509",0.1995,0.3605,0.1515,0.2885
"3510",0.146,0.177,0.3765,0.3005
"3511",0.131,0.364,0.2605,0.2445
"3512",0.1935,0.323,0.1935,0.29
"3513",0.193,0.2855,0.1995,0.322
"3514",0.2265,0.2685,0.1855,0.3195
"3515",0.205,0.273,0.144,0.378
"3516",0.159,0.319,0.32,0.202
"3517",0.344,0.2795,0.1665,0.21
"3518",0.1975,0.2995,0.1785,0.3245
"3519",0.284,0.2205,0.291,0.2045
"3520",0.1775,0.2095,0.254,0.359
